Entry	Entry_name	Status	Protein_names	Gene_names	EC_number	Cross-reference_(CCDS)	Cross-reference_(RefSeq)	Cross-reference_(KEGG)	Cross-reference_(PATRIC)
C9YK02	C9YK02_CLODR	unreviewed	Cell_surface_protein	CDR20291_0903				cdl:CDR20291_0903	
C9YSF1	C9YSF1_CLODR	unreviewed	Putative_membrane_protein	CDR20291_3519				cdl:CDR20291_3519	
C9YLQ0	C9YLQ0_CLODR	unreviewed	AraC_E_bind_domain-containing_protein	CDR20291_1503				cdl:CDR20291_1503	
C9YMI2	C9YMI2_CLODR	unreviewed	Putative_conjugative_transposon_membrane_protein	CDR20291_1789				cdl:CDR20291_1789	
C9YN89	C9YN89_CLODR	unreviewed	D-alanyl-D-alanine_carboxypeptidase	CDR20291_2048				cdl:CDR20291_2048	
C9YS47	C9YS47_CLODR	unreviewed	Methionine_gamma-lyase	mdeA_CDR20291_3415				cdl:CDR20291_3415	
C9YI42	C9YI42_CLODR	unreviewed	Translational_regulator_CsrA	csrA_CDR20291_0235				cdl:CDR20291_0235	
C9YQ52	C9YQ52_CLODR	unreviewed	Putative_oxidoreductase_(FAD-binding_domain)	CDR20291_2717				cdl:CDR20291_2717	
C9YHV3	C9YHV3_CLODR	unreviewed	Putative_RNA-binding_protein	CDR20291_0144				cdl:CDR20291_0144	
C9YML7	C9YML7_CLODR	unreviewed	Site-specific_recombinases	CDR20291_1826				cdl:CDR20291_1826	
C9YIF6	C9YIF6_CLODR	unreviewed	Putative_guanosine_3',5'-bis-pyrophosphate_(PpGpp)_synthesis/degradation_protein	CDR20291_0350				cdl:CDR20291_0350	
C9YHG9	C9YHG9_CLODR	unreviewed	Pyruvate_carboxylase_(EC_6.4.1.1)	pyc_CDR20291_0010	6.4.1.1			cdl:CDR20291_0010	
C9YPI4	C9YPI4_CLODR	unreviewed	TetR-family_trancscriptional_regulator	CDR20291_2498				cdl:CDR20291_2498	
C9YJR6	C9YJR6_CLODR	unreviewed	Putative_alpha-amylase	CDR20291_0816				cdl:CDR20291_0816	
C9YM35	C9YM35_CLODR	unreviewed	Sarcosine_reductase_complex_component_b_beta_subunit	grdF_CDR20291_1638				cdl:CDR20291_1638	
C9YQY5	C9YQY5_CLODR	unreviewed	Putative_phage_transcriptional_regulator	CDR20291_3003				cdl:CDR20291_3003	
C9YQ36	C9YQ36_CLODR	unreviewed	Putative_gluconate_permease	CDR20291_2701				cdl:CDR20291_2701	
C9YR43	C9YR43_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_3061				cdl:CDR20291_3061	
C9YPC1	C9YPC1_CLODR	unreviewed	Putative_sugar_transporter,_permease_protein	CDR20291_2435				cdl:CDR20291_2435	
C9YLQ2	C9YLQ2_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_1505				cdl:CDR20291_1505	
C9YPK6	C9YPK6_CLODR	unreviewed	GTPase_Der_(GTP-binding_protein_EngA)	der_CDR20291_2520				cdl:CDR20291_2520	
C9YLI8	C9YLI8_CLODR	unreviewed	Phage_protein	CDR20291_1440				cdl:CDR20291_1440	
C9YNJ7	C9YNJ7_CLODR	unreviewed	Putative_PTS_system,_EIIc_component	CDR20291_2156				cdl:CDR20291_2156	
C9YKM6	C9YKM6_CLODR	unreviewed	Putative_membrane-bound_metal-dependent_hydrolase	CDR20291_1128				cdl:CDR20291_1128	
C9YSA5	C9YSA5_CLODR	unreviewed	ZT_dimer_domain-containing_protein	CDR20291_3473				cdl:CDR20291_3473	
C9YJQ0	C9YJQ0_CLODR	unreviewed	Putative_molybdenum_ABC_transporter,_ATP-binding_protein	modC_CDR20291_0800				cdl:CDR20291_0800	
C9YRV7	C9YRV7_CLODR	unreviewed	UTP--glucose-1-phosphate_uridylyltransferase_(EC_2.7.7.9)_(UDP-glucose_pyrophosphorylase)	gtaB_CDR20291_3325	2.7.7.9			cdl:CDR20291_3325	
C9YLE7	C9YLE7_CLODR	unreviewed	Imidazoleglycerol-phosphate_dehydratase_(IGPD)_(EC_4.2.1.19)	hisB_CDR20291_1399	4.2.1.19			cdl:CDR20291_1399	
C9YIZ3	C9YIZ3_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0540				cdl:CDR20291_0540	
C9YHM2	C9YHM2_CLODR	unreviewed	30S_ribosomal_protein_S7	rpsG_CDR20291_0063				cdl:CDR20291_0063	
C9YJY9	C9YJY9_CLODR	unreviewed	Putative_mannosyl-glycoprotein_endo-beta-N-acetylglucosamidase	CDR20291_0890				cdl:CDR20291_0890	
C9YR91	C9YR91_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3109				cdl:CDR20291_3109	
C9YRK8	C9YRK8_CLODR	unreviewed	Cardiolipin_synthase_(CL_synthase)_(EC_2.7.8.-)	cls_CDR20291_3226	2.7.8.-			cdl:CDR20291_3226	
C9YNU0	C9YNU0_CLODR	unreviewed	Putative_sulfonate_ABC_transporter,_solute-binding_lipoprotein	CDR20291_2252				cdl:CDR20291_2252	
C9YPH5	C9YPH5_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_2489				cdl:CDR20291_2489	
C9YLB6	C9YLB6_CLODR	unreviewed	Putative_acetyltransferase	CDR20291_1368				cdl:CDR20291_1368	
C9YR40	C9YR40_CLODR	unreviewed	Multidrug_resistance_protein	cme_CDR20291_3058				cdl:CDR20291_3058	
C9YK28	C9YK28_CLODR	unreviewed	Putative_aminotransferase	CDR20291_0929				cdl:CDR20291_0929	
C9YJK6	C9YJK6_CLODR	unreviewed	Putative_oxidative_stress_regulatory_protein	CDR20291_0756				cdl:CDR20291_0756	
C9YP42	C9YP42_CLODR	unreviewed	Protein_GrpE_(HSP-70_cofactor)	grpE_CDR20291_2355				cdl:CDR20291_2355	
C9YQC0	C9YQC0_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_2785				cdl:CDR20291_2785	
C9YM65	C9YM65_CLODR	unreviewed	Amino_acid_ABC_transporter,_substrate-binding_protein	CDR20291_1669				cdl:CDR20291_1669	
C9YJ43	C9YJ43_CLODR	unreviewed	Putative_lantibiotic_ABC_transporter,_ATP-binding_protein	d4_CDR20291_0590				cdl:CDR20291_0590	
C9YQJ5	C9YQJ5_CLODR	unreviewed	PTS_system,_glucose-specific_IIa_component	crr_CDR20291_2862				cdl:CDR20291_2862	
C9YN71	C9YN71_CLODR	unreviewed	Putative_multiprotein-complex_assembly_protein	CDR20291_2030				cdl:CDR20291_2030	
C9YNP4	C9YNP4_CLODR	unreviewed	Two-component_response_regulator	CDR20291_2205				cdl:CDR20291_2205	
C9YM29	C9YM29_CLODR	unreviewed	Putative_hydrolase	CDR20291_1632				cdl:CDR20291_1632	
C9YQR0	C9YQR0_CLODR	unreviewed	Putative_cellobiose-phosphate_degrading_protein	CDR20291_2927				cdl:CDR20291_2927	
C9YJL3	C9YJL3_CLODR	unreviewed	Putative_aconitase/3-isopropylmalate_dehydratase	CDR20291_0763				cdl:CDR20291_0763	
C9YMB7	C9YMB7_CLODR	unreviewed	MarR-family_transcriptional_regulator	CDR20291_1721				cdl:CDR20291_1721	
C9YRS9	C9YRS9_CLODR	unreviewed	mRNA_interferase_(EC_3.1.-.-)	CDR20291_3297	3.1.-.-			cdl:CDR20291_3297	
C9YK71	C9YK71_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0972				cdl:CDR20291_0972	
C9YNM8	C9YNM8_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_2187				cdl:CDR20291_2187	
C9YQV5	C9YQV5_CLODR	unreviewed	Putative_glycosyl_hydrolase	CDR20291_2973				cdl:CDR20291_2973	
C9YKK4	C9YKK4_CLODR	unreviewed	Putative_ABC_transporter,_permease_protein	CDR20291_1106				cdl:CDR20291_1106	
C9YPY4	C9YPY4_CLODR	unreviewed	Putative_N-acetylmuramoyl-L-alanine_amidase	CDR20291_2649				cdl:CDR20291_2649	
C9YP93	C9YP93_CLODR	unreviewed	Threonine_dehydratase_catabolic	tdcB_CDR20291_2406				cdl:CDR20291_2406	
C9YQZ1	C9YQZ1_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3009				cdl:CDR20291_3009	
C9YS99	C9YS99_CLODR	unreviewed	Conjugative_transposon_protein	CDR20291_3467				cdl:CDR20291_3467	
C9YNE1	C9YNE1_CLODR	unreviewed	Putative_regulator_of_a_specific_sugar_metabolism	CDR20291_2100				cdl:CDR20291_2100	
C9YRV3	C9YRV3_CLODR	unreviewed	Release_factor_glutamine_methyltransferase_(RF_MTase)_(EC_2.1.1.297)_(N5-glutamine_methyltransferase_PrmC)_(Protein-(glutamine-N5)_MTase_PrmC)_(Protein-glutamine_N-methyltransferase_PrmC)	hemK_prmC_CDR20291_3321	2.1.1.297			cdl:CDR20291_3321	
C9YPL3	C9YPL3_CLODR	unreviewed	Polyphenol_oxidase	CDR20291_2527				cdl:CDR20291_2527	
C9YKF1	C9YKF1_CLODR	unreviewed	Stage_0_sporulation_protein_A_homolog	spo0A_CDR20291_1052				cdl:CDR20291_1052	
C9YHM5	C9YHM5_CLODR	unreviewed	30S_ribosomal_protein_S10	rpsJ_CDR20291_0066				cdl:CDR20291_0066	
C9YK94	C9YK94_CLODR	unreviewed	Radical_SAM-superfamily_protein	CDR20291_0995				cdl:CDR20291_0995	
C9YIW1	C9YIW1_CLODR	unreviewed	TetR-family_transcriptional_regulator	CDR20291_0506				cdl:CDR20291_0506	
C9YRE9	C9YRE9_CLODR	unreviewed	Trigger_factor_(TF)_(EC_5.2.1.8)_(PPIase)	tig_CDR20291_3167	5.2.1.8			cdl:CDR20291_3167	
C9YHM7	C9YHM7_CLODR	unreviewed	50S_ribosomal_protein_L4	rplD_CDR20291_0068				cdl:CDR20291_0068	
C9YRX3	C9YRX3_CLODR	unreviewed	Type_4_prepilin-like_proteins_leader_peptide-processing_enzyme_(EC_2.1.1.-)_(EC_3.4.23.43)	CDR20291_3341	2.1.1.-;_3.4.23.43			cdl:CDR20291_3341	
C9YJA9	C9YJA9_CLODR	unreviewed	Putative_radical_SAM_superfamily_protein	CDR20291_0658				cdl:CDR20291_0658	
C9YL52	C9YL52_CLODR	unreviewed	RNA_polymerase_sigma_factor_SigA	rpoD1_sigA_CDR20291_1304				cdl:CDR20291_1304	
C9YNM4	C9YNM4_CLODR	unreviewed	Putative_beta-lactamase_inducer	CDR20291_2183				cdl:CDR20291_2183	
C9YS43	C9YS43_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3411				cdl:CDR20291_3411	
C9YLX4	C9YLX4_CLODR	unreviewed	Putative_flavodoxin	CDR20291_1577				cdl:CDR20291_1577	
C9YQS1	C9YQS1_CLODR	unreviewed	Putative_C4-dicarboxylate_anaerobic_carrier	CDR20291_2938				cdl:CDR20291_2938	
C9YKS9	C9YKS9_CLODR	unreviewed	Putative_galactose-1-phosphate_uridylyltransferase	CDR20291_1181				cdl:CDR20291_1181	
C9YLJ8	C9YLJ8_CLODR	unreviewed	Putative_phage_cell_wall_hydrolase	CDR20291_1450				cdl:CDR20291_1450	
C9YPJ0	C9YPJ0_CLODR	unreviewed	Putative_RNA-binding_cell_division_protein	CDR20291_2504				cdl:CDR20291_2504	
C9YRR4	C9YRR4_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3282				cdl:CDR20291_3282	
C9YKI7	C9YKI7_CLODR	unreviewed	Chromosome_partition_protein_Smc	smc_CDR20291_1089				cdl:CDR20291_1089	
C9YHI9	C9YHI9_CLODR	unreviewed	PTS_system,_IIa_component	CDR20291_0030				cdl:CDR20291_0030	
C9YIF1	C9YIF1_CLODR	unreviewed	DUF4132_domain-containing_protein	CDR20291_0345				cdl:CDR20291_0345	
C9YJP4	C9YJP4_CLODR	unreviewed	Macro_domain-containing_protein	CDR20291_0794				cdl:CDR20291_0794	
C9YQL0	C9YQL0_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2877				cdl:CDR20291_2877	
C9YM28	C9YM28_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1631				cdl:CDR20291_1631	
C9YMQ5	C9YMQ5_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1864				cdl:CDR20291_1864	
C9YK96	C9YK96_CLODR	unreviewed	Ribonuclease_g	cafA_CDR20291_0997				cdl:CDR20291_0997	
C9YLR0	C9YLR0_CLODR	unreviewed	Putative_sodium_extrusion_ABC_transporter,_permease_protein	CDR20291_1513				cdl:CDR20291_1513	
C9YLH6	C9YLH6_CLODR	unreviewed	Bro_family,_n-terminal	CDR20291_1428				cdl:CDR20291_1428	
C9YNN8	C9YNN8_CLODR	unreviewed	Cold_shock_protein	cspD_CDR20291_2199				cdl:CDR20291_2199	
C9YRM5	C9YRM5_CLODR	unreviewed	Porphobilinogen_deaminase_(PBG)_(EC_2.5.1.61)_(Hydroxymethylbilane_synthase)_(HMBS)_(Pre-uroporphyrinogen_synthase)	hemC_CDR20291_3243	2.5.1.61			cdl:CDR20291_3243	
C9YQL8	C9YQL8_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2885				cdl:CDR20291_2885	
C9YRX2	C9YRX2_CLODR	unreviewed	Putative_type_IV_prepilin_leader_peptidase	CDR20291_3340				cdl:CDR20291_3340	
C9YRQ4	C9YRQ4_CLODR	unreviewed	Putative_oxidoreductase	CDR20291_3272				cdl:CDR20291_3272	
C9YQS5	C9YQS5_CLODR	unreviewed	Putative_hydrolase	CDR20291_2942				cdl:CDR20291_2942	
C9YHX4	C9YHX4_CLODR	unreviewed	Putative_amino_acid_transporter	CDR20291_0165				cdl:CDR20291_0165	
C9YR69	C9YR69_CLODR	unreviewed	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase_(EC_2.3.1.89)_(Tetrahydrodipicolinate_N-acetyltransferase)_(THP_acetyltransferase)_(Tetrahydropicolinate_acetylase)	dapD_dapH_CDR20291_3087	2.3.1.89			cdl:CDR20291_3087	
C9YP19	C9YP19_CLODR	unreviewed	Endoribonuclease_YbeY_(EC_3.1.-.-)	ybeY_CDR20291_2332	3.1.-.-			cdl:CDR20291_2332	
C9YP09	C9YP09_CLODR	unreviewed	IclR-family_transcriptional_regulator	CDR20291_2322				cdl:CDR20291_2322	
C9YJJ4	C9YJJ4_CLODR	unreviewed	Putative_PTS_system,_IIb_component	CDR20291_0744				cdl:CDR20291_0744	
C9YM48	C9YM48_CLODR	unreviewed	Peptide_deformylase_(PDF)_(EC_3.5.1.88)_(Polypeptide_deformylase)	def_def1_CDR20291_1651	3.5.1.88			cdl:CDR20291_1651	
C9YPM4	C9YPM4_CLODR	unreviewed	Cell_division_protein_FtsQ	CDR20291_2538				cdl:CDR20291_2538	
C9YJW6	C9YJW6_CLODR	unreviewed	N-acetylglucosamine-6-phosphate_deacetylase	nagA_CDR20291_0866				cdl:CDR20291_0866	
C9YI57	C9YI57_CLODR	unreviewed	Flagellar_hook-basal_body_complex_protein_FliE	fliE_CDR20291_0250				cdl:CDR20291_0250	
C9YQ18	C9YQ18_CLODR	unreviewed	Surface_surface_protein	CDR20291_2683				cdl:CDR20291_2683	
C9YPD0	C9YPD0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2444				cdl:CDR20291_2444	
C9YIB2	C9YIB2_CLODR	unreviewed	Ribose_ABC_transporter,_permease_protein	rbsC_CDR20291_0305				cdl:CDR20291_0305	
C9YSH0	C9YSH0_CLODR	unreviewed	Putative_sporulation_membrane_protein	oxaA1_CDR20291_3538				cdl:CDR20291_3538	
C9YRC5	C9YRC5_CLODR	unreviewed	Putative_formate_acetyltransferase	pflD_CDR20291_3143				cdl:CDR20291_3143	
C9YK67	C9YK67_CLODR	unreviewed	Putative_heavy-metal_binding_protein	CDR20291_0968				cdl:CDR20291_0968	
C9YIP7	C9YIP7_CLODR	unreviewed	D-alanyl-D-alanine_carboxypeptidase	CDR20291_0441				cdl:CDR20291_0441	
C9YPC8	C9YPC8_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2442				cdl:CDR20291_2442	
C9YSG9	C9YSG9_CLODR	unreviewed	SpoIIIJ-associated_protein	jag_CDR20291_3537				cdl:CDR20291_3537	
C9YM82	C9YM82_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1686				cdl:CDR20291_1686	
C9YMK9	C9YMK9_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1817				cdl:CDR20291_1817	
C9YP04	C9YP04_CLODR	unreviewed	Probable_butyrate_kinase_(BK)_(EC_2.7.2.7)_(Branched-chain_carboxylic_acid_kinase)	buk_CDR20291_2317	2.7.2.7			cdl:CDR20291_2317	
C9YLX6	C9YLX6_CLODR	unreviewed	TetR-family_transcriptional_regulator	CDR20291_1579				cdl:CDR20291_1579	
C9YRP1	C9YRP1_CLODR	unreviewed	Adenosylcobinamide-GDP_ribazoletransferase_(EC_2.7.8.26)_(Cobalamin_synthase)_(Cobalamin-5'-phosphate_synthase)	cobS_CDR20291_3259	2.7.8.26			cdl:CDR20291_3259	
C9YJV4	C9YJV4_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_0854				cdl:CDR20291_0854	
C9YHI8	C9YHI8_CLODR	unreviewed	Putative_transcription_antiterminator	CDR20291_0029				cdl:CDR20291_0029	
C9YRM4	C9YRM4_CLODR	unreviewed	Porphyrin_biosynthesis_protein_includes:_uroporphyrinogen-III_methyltransferase_and_uroporphyrinogen-III_synthase]	hemD_CDR20291_3242				cdl:CDR20291_3242	
C9YKP5	C9YKP5_CLODR	unreviewed	Ribosome_maturation_factor_RimP	rimP_CDR20291_1147				cdl:CDR20291_1147	
C9YSC1	C9YSC1_CLODR	unreviewed	Putative_sugar-phosphate_isomerase	CDR20291_3489				cdl:CDR20291_3489	
C9YJS1	C9YJS1_CLODR	unreviewed	Putative_agmatinase	speB_CDR20291_0821				cdl:CDR20291_0821	
C9YMU6	C9YMU6_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_1905				cdl:CDR20291_1905	
C9YKZ0	C9YKZ0_CLODR	unreviewed	Putative_amino_acid_amidase	CDR20291_1242				cdl:CDR20291_1242	
C9YPK5	C9YPK5_CLODR	unreviewed	Glycerol-3-phosphate_acyltransferase_(Acyl-PO4_G3P_acyltransferase)_(Acyl-phosphate--glycerol-3-phosphate_acyltransferase)_(G3P_acyltransferase)_(GPAT)_(EC_2.3.1.275)_(Lysophosphatidic_acid_synthase)_(LPA_synthase)	plsY_CDR20291_2519	2.3.1.275			cdl:CDR20291_2519	
C9YI44	C9YI44_CLODR	unreviewed	Flagellar_protein	fliS2_CDR20291_0237				cdl:CDR20291_0237	
C9YJ63	C9YJ63_CLODR	unreviewed	Translation_initiation_factor_IF-3	infC_CDR20291_0611				cdl:CDR20291_0611	
C9YJW2	C9YJW2_CLODR	unreviewed	Predicted_abc_transporter,_atpase_component	CDR20291_0862				cdl:CDR20291_0862	
C9YL43	C9YL43_CLODR	unreviewed	Para-aminobenzoate_synthase_component_I	pabB_CDR20291_1295				cdl:CDR20291_1295	
C9YK93	C9YK93_CLODR	unreviewed	Putative_anaerobic_nitric_oxide_reductase_flavorubredoxin	norV_CDR20291_0994				cdl:CDR20291_0994	
C9YMN8	C9YMN8_CLODR	unreviewed	Possible_transcriptional_regulator	CDR20291_1847				cdl:CDR20291_1847	
C9YJ38	C9YJ38_CLODR	unreviewed	Putative_exported_protein	dtxA_CDR20291_0585				cdl:CDR20291_0585	
C9YRY7	C9YRY7_CLODR	unreviewed	UDP-N-acetylmuramate--L-alanine_ligase_(EC_6.3.2.8)_(UDP-N-acetylmuramoyl-L-alanine_synthetase)	murC_CDR20291_3355	6.3.2.8			cdl:CDR20291_3355	
C9YMJ7	C9YMJ7_CLODR	unreviewed	Abc_transporter,_atp-binding_protein	CDR20291_1804				cdl:CDR20291_1804	
C9YJ03	C9YJ03_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0550				cdl:CDR20291_0550	
C9YMC7	C9YMC7_CLODR	unreviewed	p-protein	pheA_CDR20291_1731				cdl:CDR20291_1731	
C9YS12	C9YS12_CLODR	unreviewed	HD_domain_domain-containing_protein	CDR20291_3380				cdl:CDR20291_3380	
C9YJL2	C9YJL2_CLODR	unreviewed	Putative_homocitrate/2-isopropylmalate_synthase	CDR20291_0762				cdl:CDR20291_0762	
C9YLZ1	C9YLZ1_CLODR	unreviewed	Putative_sodium:amino_acid_symporter	CDR20291_1594				cdl:CDR20291_1594	
C9YKZ6	C9YKZ6_CLODR	unreviewed	Glycerophosphoryl_diester_phosphodiesterase	glpQ_CDR20291_1248				cdl:CDR20291_1248	
C9YQ95	C9YQ95_CLODR	unreviewed	Two-component_system,_sensor_histidine_kinase	CDR20291_2760				cdl:CDR20291_2760	
C9YM64	C9YM64_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1668				cdl:CDR20291_1668	
C9YPQ6	C9YPQ6_CLODR	unreviewed	Phosphate_propanoyltransferase_(EC_2.3.1.222)	CDR20291_2571	2.3.1.222			cdl:CDR20291_2571	
C9YNK3	C9YNK3_CLODR	unreviewed	Peptidylprolyl_isomerase_(EC_5.2.1.8)	CDR20291_2162	5.2.1.8			cdl:CDR20291_2162	
C9YS50	C9YS50_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3418				cdl:CDR20291_3418	
C9YJ50	C9YJ50_CLODR	unreviewed	Putative_acetyltransferase	CDR20291_0598				cdl:CDR20291_0598	
C9YIR8	C9YIR8_CLODR	unreviewed	Putative_chemosensory_protein	CDR20291_0462				cdl:CDR20291_0462	
C9YHZ7	C9YHZ7_CLODR	unreviewed	2-dehydropantoate_2-reductase_(EC_1.1.1.169)_(Ketopantoate_reductase)	CDR20291_0189	1.1.1.169			cdl:CDR20291_0189	
C9YM68	C9YM68_CLODR	unreviewed	Putative_arsenate_reductase	CDR20291_1672				cdl:CDR20291_1672	
C9YPV5	C9YPV5_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2620				cdl:CDR20291_2620	
C9YJL7	C9YJL7_CLODR	unreviewed	Putative_reductase	CDR20291_0767				cdl:CDR20291_0767	
C9YI17	C9YI17_CLODR	unreviewed	Putative_sugar-phosphate_kinase	CDR20291_0210				cdl:CDR20291_0210	
C9YK26	C9YK26_CLODR	unreviewed	Putative_polysaccharide_biosynthesis/sporulation_protein	CDR20291_0927				cdl:CDR20291_0927	
C9YLM2	C9YLM2_CLODR	unreviewed	Putative_membrane-associated_ribonuclease	CDR20291_1475				cdl:CDR20291_1475	
C9YK45	C9YK45_CLODR	unreviewed	Zinc_transporter_ZupT	zupT_CDR20291_0946				cdl:CDR20291_0946	
C9YRZ2	C9YRZ2_CLODR	unreviewed	Ribosomal_RNA_small_subunit_methyltransferase_A_(EC_2.1.1.182)_(16S_rRNA_(adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase)_(16S_rRNA_dimethyladenosine_transferase)_(16S_rRNA_dimethylase)_(S-adenosylmethionine-6-N',_N'-adenosyl(rRNA)_dimethyltransferase)	rsmA_ksgA_CDR20291_3360	2.1.1.182			cdl:CDR20291_3360	
C9YKC9	C9YKC9_CLODR	unreviewed	Stage_III_sporulation_protein_AA	spoIIIAA_CDR20291_1030				cdl:CDR20291_1030	
C9YHV7	C9YHV7_CLODR	unreviewed	Putative_ATP/GTP_hydrolase	CDR20291_0148				cdl:CDR20291_0148	
C9YK12	C9YK12_CLODR	unreviewed	3-hydroxybutyryl-CoA_dehydratase	crt2_CDR20291_0913				cdl:CDR20291_0913	
C9YRK3	C9YRK3_CLODR	unreviewed	Putative_gluconeogenesis_factor	CDR20291_3221				cdl:CDR20291_3221	
C9YL24	C9YL24_CLODR	unreviewed	N-acetyltransferase_domain-containing_protein	CDR20291_1276				cdl:CDR20291_1276	
C9YKU9	C9YKU9_CLODR	unreviewed	Putative_phage-related_protein	CDR20291_1201				cdl:CDR20291_1201	
C9YLI4	C9YLI4_CLODR	unreviewed	Putative_phage_major_capsid_protein	CDR20291_1436				cdl:CDR20291_1436	
C9YN47	C9YN47_CLODR	unreviewed	Putative_molybdenum-binding_subunit_of_oxidoreductase	CDR20291_2006				cdl:CDR20291_2006	
C9YM51	C9YM51_CLODR	unreviewed	Methyltransf_25_domain-containing_protein	CDR20291_1654				cdl:CDR20291_1654	
C9YQ99	C9YQ99_CLODR	unreviewed	Putative_oxidoreductase	CDR20291_2764				cdl:CDR20291_2764	
C9YLW8	C9YLW8_CLODR	unreviewed	Putative_NADPH-dependent_FMN_reductase	CDR20291_1571				cdl:CDR20291_1571	
C9YHU6	C9YHU6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0137				cdl:CDR20291_0137	
C9YL45	C9YL45_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1297				cdl:CDR20291_1297	
C9YRW0	C9YRW0_CLODR	unreviewed	Putative_exopolyphosphatase	CDR20291_3328				cdl:CDR20291_3328	
C9YQP9	C9YQP9_CLODR	unreviewed	Phosphosugar-binding_transcriptional_regulator	CDR20291_2916				cdl:CDR20291_2916	
C9YLG9	C9YLG9_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1421				cdl:CDR20291_1421	
C9YK13	C9YK13_CLODR	unreviewed	3-hydroxybutyryl-CoA_dehydrogenase	hbd_CDR20291_0914				cdl:CDR20291_0914	
C9YM72	C9YM72_CLODR	unreviewed	Putative_lipoprotein	CDR20291_1676				cdl:CDR20291_1676	
C9YP87	C9YP87_CLODR	unreviewed	AraC-family_transcriptional_regulator	CDR20291_2400				cdl:CDR20291_2400	
C9YKL3	C9YKL3_CLODR	unreviewed	GTP-sensing_transcriptional_pleiotropic_repressor_CodY	codY_CDR20291_1115				cdl:CDR20291_1115	
C9YLM0	C9YLM0_CLODR	unreviewed	Putative_arylesterase	CDR20291_1473				cdl:CDR20291_1473	
C9YNW7	C9YNW7_CLODR	unreviewed	Putative_beta-lactamase_repressor	CDR20291_2280				cdl:CDR20291_2280	
C9YI71	C9YI71_CLODR	unreviewed	Flagellar_biosynthetic_protein_FliP	fliP_CDR20291_0264				cdl:CDR20291_0264	
C9YPU0	C9YPU0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2605				cdl:CDR20291_2605	
C9YSB4	C9YSB4_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3482				cdl:CDR20291_3482	
C9YNL5	C9YNL5_CLODR	unreviewed	Putative_sodium:solute_symporter	CDR20291_2174				cdl:CDR20291_2174	
C9YJ89	C9YJ89_CLODR	unreviewed	Arginine--tRNA_ligase_(EC_6.1.1.19)_(Arginyl-tRNA_synthetase)_(ArgRS)	argS_CDR20291_0637	6.1.1.19			cdl:CDR20291_0637	
C9YMU0	C9YMU0_CLODR	unreviewed	DNA_mismatch_repair_protein_MutL	mutL_CDR20291_1899				cdl:CDR20291_1899	
C9YN88	C9YN88_CLODR	unreviewed	30S_ribosomal_protein_S2	rpsB_CDR20291_2047				cdl:CDR20291_2047	
C9YJD0	C9YJD0_CLODR	unreviewed	Amino_acid_ABC_transporter,_ATP-binding_protein	CDR20291_0680				cdl:CDR20291_0680	
C9YQR8	C9YQR8_CLODR	unreviewed	PTS_system,_IIabc_component	CDR20291_2935				cdl:CDR20291_2935	
C9YLP0	C9YLP0_CLODR	unreviewed	Serine_acetyltransferase_(EC_2.3.1.30)	cysA_CDR20291_1493	2.3.1.30			cdl:CDR20291_1493	
C9YR56	C9YR56_CLODR	unreviewed	Putative_osmoprotectant_acid_ABC_transporter,_ATP-binding_protein	CDR20291_3074				cdl:CDR20291_3074	
C9YQI1	C9YQI1_CLODR	unreviewed	Putative_glycosyl_hydrolase	CDR20291_2848				cdl:CDR20291_2848	
C9YN10	C9YN10_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1969				cdl:CDR20291_1969	
