R20291_ref_genome_patric_id	630_comp_genome_1_patric_id
645463.3.peg.630	272563.8.peg.689
645463.3.peg.66	272563.8.peg.69
645463.3.peg.631	272563.8.peg.690
645463.3.peg.633	272563.8.peg.691
645463.3.peg.634	272563.8.peg.692
645463.3.peg.635	272563.8.peg.693
645463.3.peg.636	272563.8.peg.694
645463.3.peg.637	272563.8.peg.695
645463.3.peg.638	272563.8.peg.696
645463.3.peg.639	272563.8.peg.697
645463.3.peg.640	272563.8.peg.698
645463.3.peg.641	272563.8.peg.699
645463.3.peg.67	272563.8.peg.70
645463.3.peg.642	272563.8.peg.700
645463.3.peg.643	272563.8.peg.701
645463.3.peg.644	272563.8.peg.702
645463.3.peg.645	272563.8.peg.703
645463.3.peg.646	272563.8.peg.704
645463.3.peg.647	272563.8.peg.705
645463.3.peg.648	272563.8.peg.706
645463.3.peg.649	272563.8.peg.707
645463.3.peg.651	272563.8.peg.708
645463.3.peg.652	272563.8.peg.709
645463.3.peg.68	272563.8.peg.71
645463.3.peg.653	272563.8.peg.710
645463.3.peg.654	272563.8.peg.711
645463.3.peg.655	272563.8.peg.712
645463.3.peg.3491	272563.8.peg.712
645463.3.peg.660	272563.8.peg.714
645463.3.peg.661	272563.8.peg.715
645463.3.peg.662	272563.8.peg.716
645463.3.peg.664	272563.8.peg.717
645463.3.peg.665	272563.8.peg.718
645463.3.peg.666	272563.8.peg.719
645463.3.peg.69	272563.8.peg.72
645463.3.peg.667	272563.8.peg.720
645463.3.peg.668	272563.8.peg.721
645463.3.peg.669	272563.8.peg.722
645463.3.peg.670	272563.8.peg.723
645463.3.peg.671	272563.8.peg.724
645463.3.peg.672	272563.8.peg.725
645463.3.peg.673	272563.8.peg.726
645463.3.peg.674	272563.8.peg.727
645463.3.peg.675	272563.8.peg.728
645463.3.peg.676	272563.8.peg.729
645463.3.peg.70	272563.8.peg.73
645463.3.peg.677	272563.8.peg.730
645463.3.peg.678	272563.8.peg.731
645463.3.peg.679	272563.8.peg.732
645463.3.peg.680	272563.8.peg.733
645463.3.peg.681	272563.8.peg.734
645463.3.peg.682	272563.8.peg.735
645463.3.peg.683	272563.8.peg.736
645463.3.peg.684	272563.8.peg.737
645463.3.peg.685	272563.8.peg.738
645463.3.peg.686	272563.8.peg.739
645463.3.peg.71	272563.8.peg.74
645463.3.peg.687	272563.8.peg.740
645463.3.peg.688	272563.8.peg.741
645463.3.peg.689	272563.8.peg.742
645463.3.peg.690	272563.8.peg.743
645463.3.peg.691	272563.8.peg.744
645463.3.peg.692	272563.8.peg.745
645463.3.peg.693	272563.8.peg.746
645463.3.peg.694	272563.8.peg.747
645463.3.peg.695	272563.8.peg.748
645463.3.peg.696	272563.8.peg.749
645463.3.peg.72	272563.8.peg.75
645463.3.peg.697	272563.8.peg.750
645463.3.peg.698	272563.8.peg.751
645463.3.peg.699	272563.8.peg.752
645463.3.peg.700	272563.8.peg.753
645463.3.peg.701	272563.8.peg.754
645463.3.peg.702	272563.8.peg.755
645463.3.peg.703	272563.8.peg.756
645463.3.peg.704	272563.8.peg.757
645463.3.peg.705	272563.8.peg.758
645463.3.peg.706	272563.8.peg.759
645463.3.peg.73	272563.8.peg.76
645463.3.peg.707	272563.8.peg.760
645463.3.peg.708	272563.8.peg.761
645463.3.peg.709	272563.8.peg.762
645463.3.peg.710	272563.8.peg.763
645463.3.peg.711	272563.8.peg.764
645463.3.peg.712	272563.8.peg.765
645463.3.peg.713	272563.8.peg.766
645463.3.peg.714	272563.8.peg.767
645463.3.peg.715	272563.8.peg.768
645463.3.peg.716	272563.8.peg.769
645463.3.peg.74	272563.8.peg.77
645463.3.peg.717	272563.8.peg.770
645463.3.peg.718	272563.8.peg.771
645463.3.peg.719	272563.8.peg.772
645463.3.peg.720	272563.8.peg.773
645463.3.peg.721	272563.8.peg.774
645463.3.peg.722	272563.8.peg.775
645463.3.peg.723	272563.8.peg.776
645463.3.peg.725	272563.8.peg.777
645463.3.peg.726	272563.8.peg.778
645463.3.peg.727	272563.8.peg.779
645463.3.peg.75	272563.8.peg.78
645463.3.peg.728	272563.8.peg.780
645463.3.peg.729	272563.8.peg.781
645463.3.peg.730	272563.8.peg.782
645463.3.peg.731	272563.8.peg.783
645463.3.peg.732	272563.8.peg.784
645463.3.peg.733	272563.8.peg.785
645463.3.peg.734	272563.8.peg.786
645463.3.peg.735	272563.8.peg.787
645463.3.peg.736	272563.8.peg.788
645463.3.peg.737	272563.8.peg.789
645463.3.peg.76	272563.8.peg.79
645463.3.peg.738	272563.8.peg.790
645463.3.peg.739	272563.8.peg.791
645463.3.peg.740	272563.8.peg.792
645463.3.peg.741	272563.8.peg.793
645463.3.peg.743	272563.8.peg.794
645463.3.peg.744	272563.8.peg.795
645463.3.peg.745	272563.8.peg.796
645463.3.peg.746	272563.8.peg.797
645463.3.peg.747	272563.8.peg.798
645463.3.peg.748	272563.8.peg.799
645463.3.peg.77	272563.8.peg.80
645463.3.peg.749	272563.8.peg.800
645463.3.peg.750	272563.8.peg.801
645463.3.peg.751	272563.8.peg.802
645463.3.peg.752	272563.8.peg.803
645463.3.peg.753	272563.8.peg.804
645463.3.peg.754	272563.8.peg.805
645463.3.peg.756	272563.8.peg.806
645463.3.peg.757	272563.8.peg.807
645463.3.peg.758	272563.8.peg.808
645463.3.peg.759	272563.8.peg.809
645463.3.peg.78	272563.8.peg.81
645463.3.peg.760	272563.8.peg.810
645463.3.peg.761	272563.8.peg.811
645463.3.peg.762	272563.8.peg.812
645463.3.peg.763	272563.8.peg.813
645463.3.peg.764	272563.8.peg.814
645463.3.peg.765	272563.8.peg.815
645463.3.peg.766	272563.8.peg.816
645463.3.peg.767	272563.8.peg.817
645463.3.peg.770	272563.8.peg.818
645463.3.peg.771	272563.8.peg.819
645463.3.peg.65	272563.8.peg.82
645463.3.peg.79	272563.8.peg.82
645463.3.peg.772	272563.8.peg.820
645463.3.peg.773	272563.8.peg.821
645463.3.peg.774	272563.8.peg.822
645463.3.peg.775	272563.8.peg.823
645463.3.peg.776	272563.8.peg.824
645463.3.peg.777	272563.8.peg.825
645463.3.peg.778	272563.8.peg.826
645463.3.peg.779	272563.8.peg.827
645463.3.peg.780	272563.8.peg.828
645463.3.peg.781	272563.8.peg.829
645463.3.peg.80	272563.8.peg.83
645463.3.peg.782	272563.8.peg.830
645463.3.peg.783	272563.8.peg.831
645463.3.peg.784	272563.8.peg.832
645463.3.peg.785	272563.8.peg.833
645463.3.peg.786	272563.8.peg.834
645463.3.peg.787	272563.8.peg.835
645463.3.peg.788	272563.8.peg.836
645463.3.peg.789	272563.8.peg.837
645463.3.peg.790	272563.8.peg.838
645463.3.peg.791	272563.8.peg.839
645463.3.peg.81	272563.8.peg.84
645463.3.peg.792	272563.8.peg.840
645463.3.peg.793	272563.8.peg.841
645463.3.peg.794	272563.8.peg.842
645463.3.peg.795	272563.8.peg.843
645463.3.peg.796	272563.8.peg.844
645463.3.peg.797	272563.8.peg.845
645463.3.peg.798	272563.8.peg.846
645463.3.peg.799	272563.8.peg.847
645463.3.peg.800	272563.8.peg.848
645463.3.peg.801	272563.8.peg.849
645463.3.peg.82	272563.8.peg.85
645463.3.peg.802	272563.8.peg.850
645463.3.peg.803	272563.8.peg.851
645463.3.peg.804	272563.8.peg.852
645463.3.peg.805	272563.8.peg.853
645463.3.peg.806	272563.8.peg.854
645463.3.peg.886	272563.8.peg.855
645463.3.peg.2661	272563.8.peg.855
645463.3.peg.807	272563.8.peg.856
645463.3.peg.808	272563.8.peg.857
645463.3.peg.809	272563.8.peg.858
645463.3.peg.810	272563.8.peg.859
645463.3.peg.83	272563.8.peg.86
645463.3.peg.811	272563.8.peg.860
645463.3.peg.812	272563.8.peg.861
645463.3.peg.813	272563.8.peg.862
645463.3.peg.1866	272563.8.peg.862
645463.3.peg.814	272563.8.peg.863
645463.3.peg.815	272563.8.peg.864
645463.3.peg.816	272563.8.peg.865
645463.3.peg.817	272563.8.peg.866
645463.3.peg.818	272563.8.peg.867
645463.3.peg.819	272563.8.peg.868
645463.3.peg.820	272563.8.peg.869
645463.3.peg.84	272563.8.peg.87
645463.3.peg.821	272563.8.peg.870
645463.3.peg.822	272563.8.peg.871
645463.3.peg.823	272563.8.peg.872
645463.3.peg.824	272563.8.peg.873
645463.3.peg.825	272563.8.peg.874
645463.3.peg.826	272563.8.peg.875
645463.3.peg.827	272563.8.peg.876
645463.3.peg.828	272563.8.peg.877
645463.3.peg.829	272563.8.peg.878
645463.3.peg.830	272563.8.peg.879
645463.3.peg.85	272563.8.peg.88
645463.3.peg.831	272563.8.peg.880
645463.3.peg.3154	272563.8.peg.880
645463.3.peg.3155	272563.8.peg.880
645463.3.peg.832	272563.8.peg.881
645463.3.peg.833	272563.8.peg.882
645463.3.peg.834	272563.8.peg.883
645463.3.peg.835	272563.8.peg.884
645463.3.peg.836	272563.8.peg.885
645463.3.peg.837	272563.8.peg.886
645463.3.peg.838	272563.8.peg.887
645463.3.peg.839	272563.8.peg.888
645463.3.peg.840	272563.8.peg.889
645463.3.peg.86	272563.8.peg.89
645463.3.peg.841	272563.8.peg.890
645463.3.peg.1975	272563.8.peg.890
645463.3.peg.842	272563.8.peg.891
645463.3.peg.843	272563.8.peg.892
645463.3.peg.844	272563.8.peg.893
645463.3.peg.845	272563.8.peg.894
645463.3.peg.846	272563.8.peg.896
645463.3.peg.847	272563.8.peg.897
645463.3.peg.848	272563.8.peg.898
645463.3.peg.849	272563.8.peg.899
645463.3.peg.1	272563.8.peg.9
645463.3.peg.87	272563.8.peg.90
645463.3.peg.850	272563.8.peg.900
645463.3.peg.851	272563.8.peg.901
645463.3.peg.852	272563.8.peg.902
645463.3.peg.853	272563.8.peg.903
645463.3.peg.854	272563.8.peg.904
645463.3.peg.855	272563.8.peg.905
645463.3.peg.856	272563.8.peg.906
645463.3.peg.857	272563.8.peg.907
645463.3.peg.858	272563.8.peg.908
645463.3.peg.859	272563.8.peg.909
645463.3.peg.88	272563.8.peg.91
645463.3.peg.860	272563.8.peg.910
645463.3.peg.861	272563.8.peg.911
645463.3.peg.862	272563.8.peg.912
645463.3.peg.863	272563.8.peg.913
645463.3.peg.864	272563.8.peg.914
645463.3.peg.867	272563.8.peg.914
645463.3.peg.865	272563.8.peg.915
645463.3.peg.866	272563.8.peg.916
645463.3.peg.868	272563.8.peg.918
645463.3.peg.870	272563.8.peg.919
645463.3.peg.89	272563.8.peg.92
645463.3.peg.871	272563.8.peg.920
645463.3.peg.872	272563.8.peg.921
645463.3.peg.873	272563.8.peg.922
645463.3.peg.874	272563.8.peg.923
645463.3.peg.875	272563.8.peg.924
645463.3.peg.876	272563.8.peg.925
645463.3.peg.877	272563.8.peg.926
645463.3.peg.878	272563.8.peg.927
645463.3.peg.879	272563.8.peg.928
645463.3.peg.880	272563.8.peg.929
645463.3.peg.90	272563.8.peg.93
645463.3.peg.881	272563.8.peg.930
645463.3.peg.882	272563.8.peg.931
645463.3.peg.883	272563.8.peg.932
645463.3.peg.884	272563.8.peg.933
645463.3.peg.885	272563.8.peg.934
645463.3.peg.887	272563.8.peg.934
645463.3.peg.888	272563.8.peg.935
645463.3.peg.889	272563.8.peg.936
645463.3.peg.890	272563.8.peg.937
645463.3.peg.891	272563.8.peg.938
645463.3.peg.892	272563.8.peg.939
645463.3.peg.91	272563.8.peg.94
645463.3.peg.893	272563.8.peg.940
645463.3.peg.894	272563.8.peg.941
645463.3.peg.895	272563.8.peg.942
645463.3.peg.1499	272563.8.peg.947
645463.3.peg.92	272563.8.peg.95
645463.3.peg.1505	272563.8.peg.952
645463.3.peg.93	272563.8.peg.96
645463.3.peg.94	272563.8.peg.97
645463.3.peg.95	272563.8.peg.98
645463.3.peg.1522	272563.8.peg.989
645463.3.peg.96	272563.8.peg.99
645463.3.peg.1523	272563.8.peg.990
645463.3.peg.1524	272563.8.peg.991
645463.3.peg.1527	272563.8.peg.994
645463.3.peg.1528	272563.8.peg.995
645463.3.peg.56	none
645463.3.peg.57	none
645463.3.peg.58	none
645463.3.peg.59	none
645463.3.peg.217	none
645463.3.peg.237	none
645463.3.peg.239	none
645463.3.peg.257	none
645463.3.peg.258	none
645463.3.peg.259	none
645463.3.peg.261	none
645463.3.peg.262	none
645463.3.peg.326	none
645463.3.peg.327	none
645463.3.peg.328	none
645463.3.peg.348	none
645463.3.peg.357	none
645463.3.peg.358	none
645463.3.peg.359	none
645463.3.peg.381	none
645463.3.peg.382	none
645463.3.peg.400	none
645463.3.peg.404	none
645463.3.peg.409	none
645463.3.peg.410	none
645463.3.peg.432	none
645463.3.peg.434	none
645463.3.peg.436	none
645463.3.peg.457	none
645463.3.peg.532	none
645463.3.peg.535	none
645463.3.peg.536	none
645463.3.peg.538	none
645463.3.peg.541	none
645463.3.peg.542	none
645463.3.peg.543	none
645463.3.peg.545	none
645463.3.peg.550	none
645463.3.peg.551	none
645463.3.peg.552	none
645463.3.peg.555	none
645463.3.peg.556	none
645463.3.peg.561	none
645463.3.peg.582	none
645463.3.peg.592	none
645463.3.peg.604	none
645463.3.peg.621	none
645463.3.peg.632	none
645463.3.peg.650	none
645463.3.peg.659	none
645463.3.peg.663	none
645463.3.peg.724	none
645463.3.peg.742	none
645463.3.peg.768	none
645463.3.peg.927	none
645463.3.peg.936	none
645463.3.peg.967	none
645463.3.peg.1027	none
645463.3.peg.1030	none
645463.3.peg.1139	none
645463.3.peg.1140	none
645463.3.peg.1141	none
645463.3.peg.1145	none
645463.3.peg.1150	none
645463.3.peg.1157	none
645463.3.peg.1206	none
645463.3.peg.1342	none
645463.3.peg.1343	none
645463.3.peg.1355	none
645463.3.peg.1402	none
645463.3.peg.1433	none
645463.3.peg.1496	none
645463.3.peg.1497	none
645463.3.peg.1501	none
645463.3.peg.1503	none
645463.3.peg.1504	none
645463.3.peg.1506	none
645463.3.peg.1507	none
645463.3.peg.1508	none
645463.3.peg.1509	none
645463.3.peg.1510	none
645463.3.peg.1511	none
645463.3.peg.1512	none
645463.3.peg.1514	none
645463.3.peg.1515	none
645463.3.peg.1517	none
645463.3.peg.1518	none
645463.3.peg.1520	none
645463.3.peg.1521	none
645463.3.peg.1526	none
645463.3.peg.1533	none
645463.3.peg.1538	none
645463.3.peg.1545	none
645463.3.peg.1546	none
645463.3.peg.1558	none
645463.3.peg.1559	none
645463.3.peg.1561	none
645463.3.peg.1563	none
645463.3.peg.1564	none
645463.3.peg.1565	none
645463.3.peg.1570	none
645463.3.peg.1664	none
645463.3.peg.1676	none
645463.3.peg.1806	none
645463.3.peg.1859	none
645463.3.peg.1867	none
645463.3.peg.1868	none
645463.3.peg.1869	none
645463.3.peg.1870	none
645463.3.peg.1871	none
645463.3.peg.1872	none
645463.3.peg.1873	none
645463.3.peg.1874	none
645463.3.peg.1876	none
645463.3.peg.1877	none
645463.3.peg.1878	none
645463.3.peg.1879	none
645463.3.peg.1880	none
645463.3.peg.1881	none
645463.3.peg.1882	none
645463.3.peg.1883	none
645463.3.peg.1884	none
645463.3.peg.1885	none
645463.3.peg.1887	none
645463.3.peg.1892	none
645463.3.peg.1895	none
645463.3.peg.1898	none
645463.3.peg.1900	none
645463.3.peg.1901	none
645463.3.peg.1902	none
645463.3.peg.1904	none
645463.3.peg.1905	none
645463.3.peg.1906	none
645463.3.peg.1907	none
645463.3.peg.1908	none
645463.3.peg.2037	none
645463.3.peg.2056	none
645463.3.peg.2059	none
645463.3.peg.2085	none
645463.3.peg.2086	none
645463.3.peg.2093	none
645463.3.peg.2241	none
645463.3.peg.2344	none
645463.3.peg.2345	none
645463.3.peg.2426	none
645463.3.peg.2429	none
645463.3.peg.2430	none
645463.3.peg.2435	none
645463.3.peg.2453	none
645463.3.peg.2454	none
645463.3.peg.2651	none
645463.3.peg.2652	none
645463.3.peg.2677	none
645463.3.peg.2716	none
645463.3.peg.2866	none
645463.3.peg.2868	none
645463.3.peg.2869	none
645463.3.peg.2874	none
645463.3.peg.2877	none
645463.3.peg.2894	none
645463.3.peg.2923	none
645463.3.peg.2934	none
645463.3.peg.2966	none
645463.3.peg.2997	none
645463.3.peg.3073	none
645463.3.peg.3074	none
645463.3.peg.3075	none
645463.3.peg.3076	none
645463.3.peg.3077	none
645463.3.peg.3078	none
645463.3.peg.3116	none
645463.3.peg.3129	none
645463.3.peg.3131	none
645463.3.peg.3132	none
645463.3.peg.3133	none
645463.3.peg.3135	none
645463.3.peg.3157	none
645463.3.peg.3160	none
645463.3.peg.3165	none
645463.3.peg.3166	none
645463.3.peg.3167	none
645463.3.peg.3168	none
645463.3.peg.3169	none
645463.3.peg.3170	none
645463.3.peg.3171	none
645463.3.peg.3172	none
645463.3.peg.3173	none
645463.3.peg.3174	none
645463.3.peg.3176	none
645463.3.peg.3177	none
645463.3.peg.3178	none
645463.3.peg.3180	none
645463.3.peg.3181	none
645463.3.peg.3182	none
645463.3.peg.3183	none
645463.3.peg.3184	none
645463.3.peg.3185	none
645463.3.peg.3197	none
645463.3.peg.3213	none
645463.3.peg.3214	none
645463.3.peg.3248	none
645463.3.peg.3356	none
645463.3.peg.3357	none
645463.3.peg.3378	none
645463.3.peg.3380	none
645463.3.peg.3382	none
645463.3.peg.3475	none
645463.3.peg.3479	none
645463.3.peg.3480	none
645463.3.peg.3481	none
645463.3.peg.3482	none
645463.3.peg.3483	none
645463.3.peg.3484	none
645463.3.peg.3485	none
645463.3.peg.3486	none
645463.3.peg.3487	none
645463.3.peg.3488	none
645463.3.peg.3489	none
645463.3.peg.3490	none
645463.3.peg.3492	none
645463.3.peg.3493	none
645463.3.peg.3568	none
645463.3.peg.3665	none
645463.3.peg.3669	none
645463.3.peg.3677	none
645463.3.peg.3683	none
645463.3.peg.3686	none
645463.3.peg.3691	none
